INSERT INTO possui (codigoEMecIES, codigoEMecCurso, quantidade) VALUES
(183, 1075, 207),
(183, 1161, 207),
(183, 1009, 207),
(183, 1261, 207),
(183, 1381, 207),
(183, 1317, 207),
(183, 1255, 207),
(183, 1072, 207),
(183, 1374, 207),
(183, 1049, 207),
(183, 1252, 207),
(183, 1187, 207),
(183, 1344, 207),
(183, 1108, 207),
(183, 1382, 207),
(183, 1000, 207),
(183, 1126, 207),
(183, 1068, 207),
(183, 1048, 207),
(183, 1109, 207),
(183, 1155, 207),
(183, 1341, 207),
(183, 1102, 207),
(183, 1113, 207),
(183, 1040, 207),
(183, 1128, 207),
(183, 1134, 207),
(183, 1241, 207),
(183, 1136, 207),
(183, 1209, 207),
(183, 1333, 207),
(183, 1078, 207),
(183, 1243, 207),
(183, 1074, 207),
(183, 1321, 207),
(183, 1237, 207),
(183, 1145, 207),
(183, 1026, 207),
(183, 1266, 207),
(183, 1184, 207),
(183, 1103, 207),
(183, 1281, 207),
(183, 1107, 207),
(183, 1089, 207),
(183, 1322, 207),
(183, 1052, 207),
(183, 1336, 207),
(183, 1001, 207),
(183, 1152, 207),
(183, 1185, 207),
(183, 1091, 207),
(183, 1044, 207),
(183, 1104, 207),
(183, 1181, 207),
(183, 1230, 207),
(183, 1175, 207),
(183, 1077, 207),
(183, 1306, 207),
(183, 1365, 207),
(183, 1032, 207),
(183, 1027, 207),
(183, 1116, 207),
(183, 1205, 207),
(183, 1086, 207),
(183, 1380, 207),
(183, 1058, 207),
(183, 1272, 207),
(183, 1208, 207),
(183, 1303, 207),
(183, 1280, 207),
(183, 1265, 207),
(183, 1139, 207),
(183, 1339, 207),
(183, 1164, 207),
(183, 1283, 207),
(183, 1079, 207),
(183, 1138, 207),
(183, 1131, 207),
(183, 1106, 207),
(183, 1122, 207),
(183, 1276, 207),
(183, 1326, 207),
(183, 1375, 207),
(183, 1050, 207),
(183, 1296, 207),
(183, 1210, 207),
(183, 1239, 207),
(183, 1081, 207),
(183, 1025, 207),
(183, 1356, 207),
(183, 1345, 207),
(183, 1340, 207),
(183, 1206, 207),
(183, 1057, 207),
(183, 1271, 207),
(183, 1372, 207),
(183, 1233, 207),
(183, 1166, 207),
(183, 1315, 207),
(183, 1168, 207),
(183, 1376, 207),
(183, 1011, 207),
(183, 1162, 207),
(183, 1260, 207),
(183, 1069, 207),
(183, 1191, 207),
(183, 1330, 207),
(183, 1309, 207),
(183, 1189, 207),
(183, 1328, 207),
(183, 1012, 207),
(183, 1221, 207),
(183, 1149, 207),
(183, 1153, 207),
(183, 1130, 207),
(183, 1269, 207),
(183, 1172, 207),
(183, 1359, 207),
(183, 1259, 207),
(183, 1117, 207),
(183, 1016, 207),
(183, 1325, 207),
(183, 1030, 207),
(183, 1007, 207),
(183, 1194, 207),
(183, 1067, 207),
(183, 1300, 207),
(183, 1024, 207),
(183, 1066, 207),
(183, 1019, 207),
(183, 1160, 207),
(183, 1366, 207),
(183, 1313, 207),
(183, 1264, 207),
(183, 1257, 207),
(183, 1100, 207),
(183, 1043, 207),
(183, 1180, 207),
(183, 1236, 207),
(183, 1367, 207),
(183, 1003, 207),
(183, 1219, 207),
(183, 1034, 207),
(183, 1013, 207),
(183, 1327, 207),
(184, 1087, 234),
(184, 1085, 234),
(184, 1289, 234),
(184, 1365, 234),
(184, 1298, 234),
(184, 1342, 234),
(184, 1090, 234),
(184, 1187, 234),
(184, 1142, 234),
(184, 1122, 234),
(184, 1186, 234),
(184, 1177, 234),
(184, 1369, 234),
(184, 1010, 234),
(184, 1237, 234),
(184, 1258, 234),
(184, 1209, 234),
(184, 1196, 234),
(184, 1251, 234),
(184, 1063, 234),
(184, 1105, 234),
(184, 1041, 234),
(184, 1137, 234),
(184, 1267, 234),
(184, 1136, 234),
(184, 1250, 234),
(184, 1144, 234),
(184, 1353, 234),
(184, 1282, 234),
(184, 1096, 234),
(184, 1212, 234),
(184, 1154, 234),
(184, 1352, 234),
(184, 1012, 234),
(184, 1076, 234),
(184, 1321, 234),
(184, 1192, 234),
(184, 1362, 234),
(184, 1120, 234),
(184, 1158, 234),
(184, 1135, 234),
(184, 1100, 234),
(184, 1257, 234),
(184, 1286, 234),
(184, 1084, 234),
(184, 1056, 234),
(184, 1357, 234),
(184, 1006, 234),
(184, 1182, 234),
(184, 1032, 234),
(184, 1117, 234),
(184, 1216, 234),
(184, 1176, 234),
(184, 1161, 234),
(184, 1083, 234),
(184, 1331, 234),
(184, 1020, 234),
(184, 1198, 234),
(184, 1205, 234),
(184, 1094, 234),
(184, 1128, 234),
(184, 1213, 234),
(184, 1279, 234),
(184, 1215, 234),
(184, 1220, 234),
(184, 1233, 234),
(184, 1275, 234),
(184, 1143, 234),
(184, 1263, 234),
(184, 1125, 234),
(184, 1107, 234),
(184, 1174, 234),
(184, 1167, 234),
(184, 1207, 234),
(184, 1050, 234),
(184, 1014, 234),
(184, 1191, 234),
(184, 1339, 234),
(184, 1057, 234),
(184, 1193, 234),
(184, 1033, 234),
(184, 1173, 234),
(184, 1035, 234),
(184, 1183, 234),
(184, 1218, 234),
(184, 1074, 234),
(184, 1127, 234),
(184, 1157, 234),
(184, 1179, 234),
(184, 1262, 234),
(184, 1003, 234),
(184, 1055, 234),
(184, 1348, 234),
(184, 1178, 234),
(184, 1197, 234),
(184, 1149, 234),
(184, 1269, 234),
(184, 1170, 234),
(184, 1069, 234),
(184, 1138, 234),
(184, 1206, 234),
(184, 1164, 234),
(184, 1344, 234),
(184, 1270, 234),
(184, 1081, 234),
(184, 1208, 234),
(184, 1217, 234),
(184, 1036, 234),
(184, 1242, 234),
(184, 1118, 234),
(184, 1080, 234),
(184, 1054, 234),
(184, 1236, 234),
(184, 1001, 234),
(184, 1109, 234),
(184, 1264, 234),
(184, 1229, 234),
(184, 1116, 234),
(184, 1015, 234),
(184, 1162, 234),
(184, 1115, 234),
(184, 1159, 234),
(184, 1305, 234),
(184, 1079, 234),
(184, 1243, 234),
(184, 1238, 234),
(184, 1070, 234),
(184, 1330, 234),
(184, 1288, 234),
(184, 1271, 234),
(184, 1004, 234),
(184, 1021, 234),
(184, 1244, 234),
(184, 1231, 234),
(184, 1332, 234),
(184, 1283, 234),
(184, 1005, 234),
(184, 1072, 234),
(184, 1026, 234),
(184, 1024, 234),
(184, 1255, 234),
(184, 1023, 234),
(184, 1175, 234),
(184, 1045, 234),
(184, 1368, 234),
(184, 1195, 234),
(184, 1016, 234),
(184, 1002, 234),
(184, 1040, 234),
(184, 1019, 234),
(184, 1309, 234),
(184, 1364, 234),
(184, 1222, 234),
(184, 1349, 234),
(184, 1061, 234),
(184, 1266, 234),
(184, 1317, 234),
(184, 1078, 234),
(184, 1150, 234),
(184, 1377, 234),
(184, 1104, 234),
(184, 1130, 234),
(184, 1252, 234),
(184, 1132, 234),
(184, 1296, 234),
(184, 1230, 234),
(184, 1152, 234),
(184, 1221, 234),
(184, 1052, 234),
(184, 1287, 234),
(184, 1315, 234),
(184, 1119, 234),
(184, 1139, 234),
(184, 1022, 234),
(184, 1345, 234),
(184, 1073, 234),
(184, 1273, 234),
(184, 1260, 234),
(184, 1304, 234),
(184, 1327, 234),
(184, 1060, 234),
(184, 1324, 234),
(184, 1011, 234),
(184, 1307, 234),
(184, 1355, 234),
(184, 1106, 234),
(184, 1375, 234),
(184, 1278, 234),
(184, 1189, 234),
(184, 1092, 234),
(184, 1219, 234),
(184, 1038, 234),
(184, 1153, 234),
(184, 1328, 234),
(184, 1112, 234),
(184, 1280, 234),
(184, 1110, 234),
(184, 1277, 234),
(184, 1039, 234),
(184, 1184, 234),
(184, 1067, 234),
(184, 1325, 234),
(184, 1082, 234),
(184, 1253, 234),
(184, 1030, 234),
(184, 1343, 234),
(184, 1301, 234),
(184, 1051, 234),
(184, 1338, 234),
(184, 1232, 234),
(184, 1031, 234),
(184, 1363, 234),
(184, 1093, 234),
(184, 1114, 234),
(184, 1323, 234),
(184, 1141, 234),
(184, 1049, 234),
(184, 1194, 234),
(184, 1201, 234),
(184, 1188, 234),
(184, 1259, 234),
(184, 1294, 234),
(184, 1329, 234),
(184, 1046, 234),
(184, 1172, 234),
(184, 1226, 234),
(184, 1241, 234),
(184, 1234, 234),
(184, 1333, 234),
(184, 1065, 234),
(184, 1185, 234),
(184, 1228, 234),
(184, 1037, 234),
(184, 1281, 234),
(185, 1196, 114),
(185, 1059, 114),
(185, 1153, 114),
(185, 1009, 114),
(185, 1275, 114),
(185, 1165, 114),
(185, 1172, 114),
(185, 1106, 114),
(185, 1175, 114),
(185, 1093, 114),
(185, 1283, 114),
(185, 1202, 114),
(185, 1308, 114),
(185, 1027, 114),
(185, 1164, 114),
(185, 1301, 114),
(185, 1016, 114),
(185, 1337, 114),
(185, 1021, 114),
(185, 1002, 114),
(185, 1133, 114),
(185, 1082, 114),
(185, 1167, 114),
(185, 1223, 114),
(185, 1263, 114),
(185, 1253, 114),
(185, 1073, 114),
(185, 1178, 114),
(185, 1280, 114),
(185, 1376, 114),
(185, 1020, 114),
(185, 1004, 114),
(185, 1381, 114),
(185, 1195, 114),
(185, 1120, 114),
(185, 1279, 114),
(185, 1068, 114),
(185, 1132, 114),
(185, 1031, 114),
(185, 1071, 114),
(185, 1274, 114),
(185, 1179, 114),
(185, 1331, 114),
(185, 1177, 114),
(185, 1290, 114),
(185, 1117, 114),
(185, 1217, 114),
(185, 1285, 114),
(185, 1359, 114),
(185, 1187, 114),
(185, 1361, 114),
(185, 1183, 114),
(185, 1169, 114),
(185, 1324, 114),
(185, 1355, 114),
(185, 1222, 114),
(185, 1284, 114),
(185, 1345, 114),
(185, 1363, 114),
(185, 1116, 114),
(185, 1029, 114),
(185, 1346, 114),
(185, 1293, 114),
(185, 1260, 114),
(185, 1314, 114),
(185, 1176, 114),
(185, 1341, 114),
(185, 1079, 114),
(185, 1086, 114),
(185, 1049, 114),
(185, 1248, 114),
(185, 1046, 114),
(185, 1075, 114),
(185, 1010, 114),
(185, 1063, 114),
(185, 1309, 114),
(185, 1127, 114),
(185, 1111, 114),
(185, 1282, 114),
(185, 1242, 114),
(185, 1125, 114),
(185, 1298, 114),
(185, 1066, 114),
(185, 1185, 114),
(185, 1084, 114),
(185, 1003, 114),
(185, 1184, 114),
(185, 1085, 114),
(185, 1143, 114),
(185, 1070, 114),
(185, 1366, 114),
(185, 1081, 114),
(185, 1056, 114),
(185, 1257, 114),
(185, 1271, 114),
(185, 1371, 114),
(185, 1264, 114),
(185, 1124, 114),
(185, 1140, 114),
(185, 1364, 114),
(185, 1190, 114),
(185, 1109, 114),
(185, 1243, 114),
(185, 1291, 114),
(185, 1351, 114),
(185, 1207, 114),
(185, 1261, 114),
(185, 1300, 114),
(185, 1305, 114),
(185, 1026, 114),
(185, 1281, 114),
(185, 1325, 114),
(185, 1097, 114),
(185, 1032, 114),
(186, 1332, 280),
(186, 1354, 280),
(186, 1365, 280),
(186, 1284, 280),
(186, 1003, 280),
(186, 1188, 280),
(186, 1370, 280),
(186, 1300, 280),
(186, 1313, 280),
(186, 1315, 280),
(186, 1181, 280),
(186, 1158, 280),
(186, 1220, 280),
(186, 1159, 280),
(186, 1195, 280),
(186, 1144, 280),
(186, 1178, 280),
(186, 1257, 280),
(186, 1337, 280),
(186, 1369, 280),
(186, 1295, 280),
(186, 1111, 280),
(186, 1218, 280),
(186, 1211, 280),
(186, 1098, 280),
(186, 1340, 280),
(186, 1360, 280),
(186, 1373, 280),
(186, 1281, 280),
(186, 1331, 280),
(186, 1091, 280),
(186, 1006, 280),
(186, 1055, 280),
(186, 1075, 280),
(186, 1047, 280),
(186, 1207, 280),
(186, 1323, 280),
(186, 1019, 280),
(186, 1202, 280),
(186, 1275, 280),
(186, 1043, 280),
(186, 1168, 280),
(186, 1104, 280),
(186, 1379, 280),
(186, 1383, 280),
(186, 1259, 280),
(186, 1050, 280),
(186, 1232, 280),
(186, 1076, 280),
(186, 1167, 280),
(186, 1090, 280),
(186, 1296, 280),
(186, 1372, 280),
(186, 1321, 280),
(186, 1072, 280),
(186, 1322, 280),
(186, 1214, 280),
(186, 1123, 280),
(186, 1106, 280),
(186, 1161, 280),
(186, 1334, 280),
(186, 1253, 280),
(186, 1026, 280),
(186, 1237, 280),
(186, 1302, 280),
(186, 1011, 280),
(186, 1127, 280),
(186, 1053, 280),
(186, 1064, 280),
(186, 1201, 280),
(186, 1318, 280),
(186, 1038, 280),
(186, 1140, 280),
(186, 1217, 280),
(186, 1105, 280),
(186, 1227, 280),
(186, 1077, 280),
(186, 1223, 280),
(186, 1308, 280),
(186, 1121, 280),
(186, 1160, 280),
(186, 1112, 280),
(186, 1374, 280),
(186, 1017, 280),
(186, 1173, 280),
(186, 1305, 280),
(186, 1209, 280),
(186, 1100, 280),
(186, 1115, 280),
(186, 1249, 280),
(186, 1231, 280),
(186, 1247, 280),
(186, 1339, 280),
(186, 1107, 280),
(186, 1012, 280),
(186, 1197, 280),
(186, 1364, 280),
(186, 1273, 280),
(186, 1278, 280),
(186, 1361, 280),
(186, 1290, 280),
(186, 1375, 280),
(186, 1236, 280),
(186, 1126, 280),
(186, 1261, 280),
(186, 1119, 280),
(186, 1068, 280),
(186, 1137, 280),
(186, 1125, 280),
(186, 1344, 280),
(186, 1007, 280),
(186, 1183, 280),
(186, 1256, 280),
(186, 1293, 280),
(186, 1163, 280),
(186, 1210, 280),
(186, 1177, 280),
(186, 1103, 280),
(186, 1238, 280),
(186, 1303, 280),
(186, 1016, 280),
(186, 1297, 280),
(186, 1021, 280),
(186, 1189, 280),
(186, 1355, 280),
(186, 1363, 280),
(186, 1268, 280),
(186, 1199, 280),
(186, 1048, 280),
(186, 1042, 280),
(186, 1250, 280),
(186, 1099, 280),
(186, 1196, 280),
(186, 1244, 280),
(186, 1287, 280),
(186, 1139, 280),
(186, 1356, 280),
(186, 1325, 280),
(186, 1187, 280),
(186, 1002, 280),
(186, 1146, 280),
(186, 1371, 280),
(186, 1258, 280),
(186, 1289, 280),
(186, 1089, 280),
(186, 1310, 280),
(186, 1246, 280),
(186, 1317, 280),
(186, 1264, 280),
(186, 1004, 280),
(186, 1324, 280),
(186, 1061, 280),
(186, 1222, 280),
(186, 1166, 280),
(186, 1351, 280),
(186, 1092, 280),
(186, 1073, 280),
(186, 1347, 280),
(186, 1088, 280),
(186, 1110, 280),
(186, 1151, 280),
(186, 1005, 280),
(186, 1366, 280),
(186, 1084, 280),
(186, 1298, 280),
(186, 1228, 280),
(186, 1040, 280),
(186, 1172, 280),
(186, 1342, 280),
(186, 1036, 280),
(186, 1233, 280),
(186, 1113, 280),
(186, 1272, 280),
(186, 1014, 280),
(186, 1143, 280),
(186, 1240, 280),
(186, 1219, 280),
(186, 1175, 280),
(186, 1060, 280),
(186, 1176, 280),
(186, 1135, 280),
(186, 1114, 280),
(186, 1022, 280),
(186, 1059, 280),
(186, 1208, 280),
(186, 1204, 280),
(186, 1051, 280),
(186, 1045, 280),
(186, 1382, 280),
(186, 1141, 280),
(186, 1357, 280),
(186, 1291, 280),
(186, 1070, 280),
(186, 1081, 280),
(186, 1266, 280),
(186, 1320, 280),
(186, 1248, 280),
(186, 1136, 280),
(186, 1118, 280),
(186, 1252, 280),
(186, 1062, 280),
(186, 1380, 280),
(186, 1015, 280),
(186, 1133, 280),
(186, 1221, 280),
(186, 1023, 280),
(186, 1020, 280),
(186, 1341, 280),
(186, 1190, 280),
(186, 1097, 280),
(186, 1128, 280),
(186, 1367, 280),
(186, 1025, 280),
(186, 1124, 280),
(186, 1350, 280),
(186, 1169, 280),
(186, 1194, 280),
(186, 1087, 280),
(186, 1200, 280),
(186, 1052, 280),
(186, 1327, 280),
(186, 1148, 280),
(186, 1028, 280),
(186, 1319, 280),
(186, 1000, 280),
(186, 1269, 280),
(186, 1185, 280),
(186, 1262, 280),
(186, 1162, 280),
(186, 1041, 280),
(186, 1224, 280),
(186, 1271, 280),
(186, 1056, 280),
(186, 1117, 280),
(186, 1069, 280),
(186, 1353, 280),
(186, 1216, 280),
(186, 1239, 280),
(186, 1329, 280),
(186, 1368, 280),
(186, 1067, 280),
(186, 1031, 280),
(186, 1242, 280),
(186, 1152, 280),
(186, 1108, 280),
(186, 1082, 280),
(186, 1193, 280),
(186, 1116, 280),
(186, 1155, 280),
(186, 1254, 280),
(186, 1316, 280),
(186, 1102, 280),
(186, 1336, 280),
(186, 1008, 280),
(186, 1044, 280),
(186, 1326, 280),
(186, 1154, 280),
(186, 1338, 280),
(186, 1150, 280),
(186, 1311, 280),
(186, 1377, 280),
(186, 1243, 280),
(186, 1171, 280),
(186, 1285, 280),
(186, 1235, 280),
(186, 1149, 280),
(186, 1174, 280),
(186, 1229, 280),
(186, 1274, 280),
(186, 1343, 280),
(186, 1095, 280),
(186, 1245, 280),
(186, 1288, 280),
(186, 1198, 280),
(186, 1164, 280),
(186, 1013, 280),
(186, 1180, 280),
(186, 1241, 280),
(186, 1142, 280),
(186, 1046, 280),
(187, 1219, 253),
(187, 1192, 253),
(187, 1342, 253),
(187, 1046, 253),
(187, 1234, 253),
(187, 1270, 253),
(187, 1348, 253),
(187, 1116, 253),
(187, 1079, 253),
(187, 1001, 253),
(187, 1210, 253),
(187, 1174, 253),
(187, 1124, 253),
(187, 1178, 253),
(187, 1248, 253),
(187, 1197, 253),
(187, 1042, 253),
(187, 1047, 253),
(187, 1032, 253),
(187, 1227, 253),
(187, 1173, 253),
(187, 1312, 253),
(187, 1286, 253),
(187, 1171, 253),
(187, 1273, 253),
(187, 1275, 253),
(187, 1320, 253),
(187, 1145, 253),
(187, 1327, 253),
(187, 1241, 253),
(187, 1061, 253),
(187, 1058, 253),
(187, 1279, 253),
(187, 1303, 253),
(187, 1065, 253),
(187, 1118, 253),
(187, 1311, 253),
(187, 1137, 253),
(187, 1188, 253),
(187, 1161, 253),
(187, 1369, 253),
(187, 1009, 253),
(187, 1044, 253),
(187, 1077, 253),
(187, 1103, 253),
(187, 1372, 253),
(187, 1207, 253),
(187, 1231, 253),
(187, 1291, 253),
(187, 1163, 253),
(187, 1297, 253),
(187, 1247, 253),
(187, 1144, 253),
(187, 1287, 253),
(187, 1123, 253),
(187, 1025, 253),
(187, 1122, 253),
(187, 1050, 253),
(187, 1024, 253),
(187, 1272, 253),
(187, 1290, 253),
(187, 1085, 253),
(187, 1371, 253),
(187, 1127, 253),
(187, 1361, 253),
(187, 1076, 253),
(187, 1318, 253),
(187, 1302, 253),
(187, 1381, 253),
(187, 1097, 253),
(187, 1254, 253),
(187, 1170, 253),
(187, 1260, 253),
(187, 1049, 253),
(187, 1196, 253),
(187, 1259, 253),
(187, 1255, 253),
(187, 1351, 253),
(187, 1246, 253),
(187, 1140, 253),
(187, 1026, 253),
(187, 1266, 253),
(187, 1354, 253),
(187, 1203, 253),
(187, 1113, 253),
(187, 1152, 253),
(187, 1277, 253),
(187, 1054, 253),
(187, 1064, 253),
(187, 1224, 253),
(187, 1070, 253),
(187, 1139, 253),
(187, 1383, 253),
(187, 1330, 253),
(187, 1167, 253),
(187, 1244, 253),
(187, 1233, 253),
(187, 1282, 253),
(187, 1335, 253),
(187, 1298, 253),
(187, 1036, 253),
(187, 1039, 253),
(187, 1157, 253),
(187, 1081, 253),
(187, 1129, 253),
(187, 1074, 253),
(187, 1198, 253),
(187, 1142, 253),
(187, 1310, 253),
(187, 1274, 253),
(187, 1153, 253),
(187, 1285, 253),
(187, 1186, 253),
(187, 1166, 253),
(187, 1128, 253),
(187, 1355, 253),
(187, 1160, 253),
(187, 1262, 253),
(187, 1242, 253),
(187, 1101, 253),
(187, 1027, 253),
(187, 1264, 253),
(187, 1288, 253),
(187, 1067, 253),
(187, 1195, 253),
(187, 1000, 253),
(187, 1358, 253),
(187, 1108, 253),
(187, 1087, 253),
(187, 1375, 253),
(187, 1269, 253),
(187, 1021, 253),
(187, 1092, 253),
(187, 1133, 253),
(187, 1200, 253),
(187, 1239, 253),
(187, 1240, 253),
(187, 1035, 253),
(187, 1073, 253),
(187, 1236, 253),
(187, 1356, 253),
(187, 1063, 253),
(187, 1208, 253),
(187, 1289, 253),
(187, 1120, 253),
(187, 1162, 253),
(187, 1359, 253),
(187, 1014, 253),
(187, 1040, 253),
(187, 1221, 253),
(187, 1017, 253),
(187, 1109, 253),
(187, 1300, 253),
(187, 1184, 253),
(187, 1033, 253),
(187, 1317, 253),
(187, 1008, 253),
(187, 1284, 253),
(187, 1209, 253),
(187, 1334, 253),
(187, 1299, 253),
(187, 1271, 253),
(187, 1022, 253),
(187, 1172, 253),
(187, 1228, 253),
(187, 1336, 253),
(187, 1331, 253),
(187, 1222, 253),
(187, 1093, 253),
(187, 1110, 253),
(187, 1362, 253),
(187, 1090, 253),
(187, 1243, 253),
(187, 1324, 253),
(187, 1283, 253),
(187, 1306, 253),
(187, 1177, 253),
(187, 1150, 253),
(187, 1083, 253),
(187, 1329, 253),
(187, 1096, 253),
(187, 1238, 253),
(187, 1211, 253),
(187, 1180, 253),
(187, 1217, 253),
(187, 1328, 253),
(187, 1258, 253),
(187, 1013, 253),
(187, 1052, 253),
(187, 1072, 253),
(187, 1229, 253),
(187, 1028, 253),
(187, 1075, 253),
(187, 1363, 253),
(187, 1121, 253),
(187, 1179, 253),
(187, 1134, 253),
(187, 1225, 253),
(187, 1319, 253),
(187, 1031, 253),
(187, 1267, 253),
(187, 1056, 253),
(187, 1125, 253),
(187, 1307, 253),
(187, 1281, 253),
(187, 1201, 253),
(187, 1294, 253),
(187, 1378, 253),
(187, 1368, 253),
(187, 1132, 253),
(187, 1135, 253),
(187, 1094, 253),
(187, 1175, 253),
(187, 1019, 253),
(187, 1183, 253),
(187, 1220, 253),
(187, 1364, 253),
(187, 1237, 253),
(187, 1149, 253),
(187, 1069, 253),
(187, 1293, 253),
(187, 1095, 253),
(187, 1154, 253),
(187, 1215, 253),
(187, 1037, 253),
(187, 1071, 253),
(187, 1034, 253),
(187, 1176, 253),
(187, 1156, 253),
(187, 1257, 253),
(187, 1004, 253),
(187, 1038, 253),
(187, 1305, 253),
(187, 1112, 253),
(187, 1057, 253),
(187, 1304, 253),
(187, 1379, 253),
(187, 1131, 253),
(187, 1100, 253),
(187, 1010, 253),
(187, 1089, 253),
(187, 1367, 253),
(187, 1314, 253),
(187, 1316, 253),
(187, 1185, 253),
(187, 1341, 253),
(187, 1060, 253),
(187, 1007, 253),
(187, 1104, 253),
(187, 1082, 253),
(187, 1370, 253),
(187, 1205, 253),
(187, 1333, 253),
(188, 1171, 39),
(188, 1167, 39),
(188, 1189, 39),
(188, 1080, 39),
(188, 1235, 39),
(188, 1177, 39),
(188, 1118, 39),
(188, 1334, 39),
(188, 1230, 39),
(188, 1190, 39),
(188, 1355, 39),
(188, 1293, 39),
(188, 1142, 39),
(188, 1310, 39),
(188, 1100, 39),
(188, 1236, 39),
(188, 1074, 39),
(188, 1280, 39),
(188, 1306, 39),
(188, 1239, 39),
(188, 1251, 39),
(188, 1278, 39),
(188, 1238, 39),
(188, 1117, 39),
(188, 1045, 39),
(188, 1380, 39),
(188, 1348, 39),
(188, 1148, 39),
(188, 1053, 39),
(188, 1208, 39),
(188, 1098, 39),
(188, 1202, 39),
(188, 1121, 39),
(188, 1073, 39),
(188, 1056, 39),
(188, 1289, 39),
(188, 1214, 39),
(188, 1281, 39),
(188, 1102, 39),
(189, 1299, 100),
(189, 1194, 100),
(189, 1091, 100),
(189, 1088, 100),
(189, 1167, 100),
(189, 1108, 100),
(189, 1376, 100),
(189, 1046, 100),
(189, 1247, 100),
(189, 1181, 100),
(189, 1139, 100),
(189, 1061, 100),
(189, 1176, 100),
(189, 1148, 100),
(189, 1087, 100),
(189, 1355, 100),
(189, 1127, 100),
(189, 1098, 100),
(189, 1287, 100),
(189, 1160, 100),
(189, 1273, 100),
(189, 1117, 100),
(189, 1267, 100),
(189, 1277, 100),
(189, 1027, 100),
(189, 1136, 100),
(189, 1308, 100),
(189, 1317, 100),
(189, 1312, 100),
(189, 1213, 100),
(189, 1163, 100),
(189, 1137, 100),
(189, 1227, 100),
(189, 1263, 100),
(189, 1192, 100),
(189, 1264, 100),
(189, 1307, 100),
(189, 1153, 100),
(189, 1082, 100),
(189, 1146, 100),
(189, 1244, 100),
(189, 1112, 100),
(189, 1360, 100),
(189, 1370, 100),
(189, 1034, 100),
(189, 1359, 100),
(189, 1250, 100),
(189, 1251, 100),
(189, 1164, 100),
(189, 1128, 100),
(189, 1165, 100),
(189, 1191, 100),
(189, 1198, 100),
(189, 1038, 100),
(189, 1051, 100),
(189, 1084, 100),
(189, 1015, 100),
(189, 1310, 100),
(189, 1066, 100),
(189, 1234, 100),
(189, 1130, 100),
(189, 1104, 100),
(189, 1096, 100),
(189, 1222, 100),
(189, 1186, 100),
(189, 1121, 100),
(189, 1170, 100),
(189, 1077, 100),
(189, 1182, 100),
(189, 1364, 100),
(189, 1253, 100),
(189, 1030, 100),
(189, 1322, 100),
(189, 1309, 100),
(189, 1331, 100),
(189, 1116, 100),
(189, 1242, 100),
(189, 1037, 100),
(189, 1214, 100),
(189, 1161, 100),
(189, 1068, 100),
(189, 1344, 100),
(189, 1321, 100),
(189, 1072, 100),
(189, 1162, 100),
(189, 1057, 100),
(189, 1260, 100),
(189, 1124, 100),
(189, 1239, 100),
(189, 1316, 100),
(189, 1226, 100),
(189, 1314, 100),
(189, 1006, 100),
(189, 1101, 100),
(189, 1040, 100),
(189, 1115, 100),
(189, 1095, 100),
(189, 1380, 100),
(189, 1076, 100),
(189, 1325, 100),
(190, 1014, 26),
(190, 1214, 26),
(190, 1186, 26),
(190, 1247, 26),
(190, 1275, 26),
(190, 1308, 26),
(190, 1090, 26),
(190, 1012, 26),
(190, 1047, 26),
(190, 1067, 26),
(190, 1368, 26),
(190, 1156, 26),
(190, 1110, 26),
(190, 1086, 26),
(190, 1108, 26),
(190, 1111, 26),
(190, 1027, 26),
(190, 1348, 26),
(190, 1053, 26),
(190, 1306, 26),
(190, 1015, 26),
(190, 1374, 26),
(190, 1303, 26),
(190, 1327, 26),
(190, 1173, 26),
(190, 1318, 26),
(191, 1125, 198),
(191, 1028, 198),
(191, 1374, 198),
(191, 1167, 198),
(191, 1259, 198),
(191, 1307, 198),
(191, 1151, 198),
(191, 1036, 198),
(191, 1003, 198),
(191, 1239, 198),
(191, 1373, 198),
(191, 1008, 198),
(191, 1334, 198),
(191, 1302, 198),
(191, 1102, 198),
(191, 1265, 198),
(191, 1375, 198),
(191, 1367, 198),
(191, 1134, 198),
(191, 1030, 198),
(191, 1201, 198),
(191, 1296, 198),
(191, 1351, 198),
(191, 1066, 198),
(191, 1257, 198),
(191, 1273, 198),
(191, 1082, 198),
(191, 1343, 198),
(191, 1270, 198),
(191, 1290, 198),
(191, 1071, 198),
(191, 1339, 198),
(191, 1364, 198),
(191, 1205, 198),
(191, 1327, 198),
(191, 1175, 198),
(191, 1223, 198),
(191, 1267, 198),
(191, 1153, 198),
(191, 1000, 198),
(191, 1350, 198),
(191, 1024, 198),
(191, 1176, 198),
(191, 1347, 198),
